biome * ffffff ffffff ffffff
block 1786 13 ff60403d
block 1786 14 ff504a62
block 1786 15 ff3c5f1c
block 1787 * ff7d7d7d
block 1787 0 ff694944
block 1787 1 ff3a2a2c
block 1787 2 ff955c39
block 1787 3 ff6e6153
block 1787 4 ffb79a97
block 1787 5 ffc1b2ad
block 1787 6 ff785858
block 1787 7 ff96a1ae
block 1787 8 ff97a6b2
block 1788 * ff544033
block 1789 * ff878784
block 1790 * ff687d8f
block 1790 0 ff2e70bd
block 1791 * 514f5667
block 1792 0 bf6a436c
block 1792 1 bf585a5f
block 1792 2 bf6d6d65
block 1792 3 bf827c52
block 1792 4 bf445c55
block 1793 * 514f5667
block 1794 * 514f5667
block 1795 0 ff702e88
block 1795 1 ff536477
block 1795 2 ff6f6c72
block 1795 3 ff4c5170
block 1795 4 ff26484d
block 1796 * bf212121
block 1797 * 514f5667
block 1798 * 514f5667
block 1799 0 db777875
block 1799 1 db777875
block 1799 2 db777875
block 1799 3 db777875
block 1799 4 bf585a5f
block 1799 5 bf827c52
block 1799 6 bf827c52
block 1799 7 bf212121
block 1799 8 bf212121
block 1799 9 635a5c5c
block 1800 * 514f5667
block 1801 0 ffdddddd
block 1801 1 ffdb7d3e
block 1801 2 ffb350bc
block 1801 3 ff6a8ac9
block 1801 4 ffb1a627
block 1801 5 ff41ae38
block 1801 6 ffd08499
block 1801 7 ff404040
block 1801 8 ff9aa1a1
block 1801 9 ff2e6e89
block 1801 10 ff7e3db5
block 1801 11 ff2e388d
block 1801 12 ff4f321f
block 1801 13 ff35461b
block 1801 14 ff963430
block 1801 15 ff191616
block 1802 0 ffa139b6
block 1802 1 ff76b639
block 1802 2 ffb64e39
block 1802 9 ff377203
block 1802 10 ff691d01
block 1806 0 ffbfd658
block 1806 1 3f55a676
block 1807 * ff14121d
block 1808 0 ff76a7dd
block 1808 1 ff633e2b
block 1808 2 ff3c245e
block 1808 3 ff0b0b09
block 1808 4 ff5f5f20
block 1808 5 ff4e4e4e
block 1808 6 ff484848
block 1808 7 ff311b4b
block 1808 8 ff2f3836
block 1808 9 ff2d2d2d
block 1808 10 202a2a2a
block 1808 11 ff2e2e2e
block 1808 12 ff8a5722
block 1808 13 ffafb5b5
block 1808 14 ff925c24
block 1808 15 ff8f5b23
block 1809 0 ff925c24
block 1810 0 ff2f3836
block 1810 1 ff2f3836
block 1810 2 ff2f3836
block 1810 3 ff2f3836
block 1810 5 ff1e211a
block 1810 6 ff2e2220
block 1810 7 ff20242d
block 1810 9 ff2f3836
block 1810 10 ff2f3836
block 1810 11 ff36213a
block 1811 3 ff2f3836
block 1811 5 ff2f3836
block 1811 9 ff4e4e4e
block 1812 0 ff7d8184
block 1812 1 ff83796f
block 1812 2 ff8a8a8a
block 1817 * ffa18969
block 1818 0 ff000000
block 1818 1 ffa90000
block 1818 2 ff007000
block 1818 3 ff633100
block 1818 4 ff000070
block 1818 5 ff700070
block 1818 6 ff007070
block 1818 7 ff707070
block 1818 8 ff383838
block 1818 9 ffa97f86
block 1818 10 ff38a938
block 1818 11 ffa9a938
block 1818 12 ff3838a9
block 1818 13 ffa938a9
block 1818 14 ffa97000
block 1818 15 ffa9a9a9
block 1819 0 ff000000
block 1819 1 ffa90000
block 1819 2 ff007000
block 1819 3 ff633100
block 1819 4 ff000070
block 1819 5 ff700070
block 1819 6 ff007070
block 1819 7 ff707070
block 1819 8 ff383838
block 1819 9 ffa97f86
block 1819 10 ff38a938
block 1819 11 ffa9a938
block 1819 12 ff3838a9
block 1819 13 ffa938a9
block 1819 14 ffa97000
block 1819 15 ffa9a9a9
block 1820 0 ff000000
block 1820 1 ffd30000
block 1820 2 ff008c00
block 1820 3 ff7c3e00
block 1820 4 ff00008c
block 1820 5 ff8c008c
block 1820 6 ff008c8c
block 1820 7 ff8c8c8c
block 1820 8 ff464646
block 1820 9 ffd39ea7
block 1820 10 ff46d346
block 1820 11 ffd3d346
block 1820 12 ff4646d3
block 1820 13 ffd346d3
block 1820 14 ffd38c00
block 1820 15 ffd3d3d3
block 1821 0 ff000000
block 1821 1 ff8e0000
block 1821 2 ff005e00
block 1821 3 ff532900
block 1821 4 ff00005e
block 1821 5 ff5e005e
block 1821 6 ff005e5e
block 1821 7 ff5e5e5e
block 1821 8 ff2f2f2f
block 1821 9 ff8e6a71
block 1821 10 ff2f8e2f
block 1821 11 ff8e8e2f
block 1821 12 ff2f2f8e
block 1821 13 ff8e2f8e
block 1821 14 ff8e5e00
block 1821 15 ff8e8e8e
block 1822 0 ff000000
block 1822 1 ffa80000
block 1822 2 ff007000
block 1822 3 ff623100
block 1822 4 ff000070
block 1822 5 ff700070
block 1822 6 ff007070
block 1822 7 ff707070
block 1822 8 ff383838
block 1822 9 ffa87e85
block 1822 10 ff38a838
block 1822 11 ffa8a838
block 1822 12 ff3838a8
block 1822 13 ffa838a8
block 1822 14 ffa87000
block 1822 15 ffa8a8a8
block 1823 * ffa9a9a9
block 1824 * ffdfe4d1
block 1826 0 ff776969
block 1826 1 ff666670
block 1826 2 ff6b7269
block 1827 0 ffd4cbbe
block 1827 1 ffc2b9ac
block 1827 2 ff2f2f2f
block 1827 3 ff393b3a
block 1827 4 ff353736
block 1827 5 ff620006
block 1827 6 ff050959
block 1827 7 ff175000
block 1828 * ff7a7a7a
block 1828 0 ffd4cbbe
block 1828 1 ffc2b9ac
block 1828 2 ff2f2f2f
block 1828 3 ff393b3a
block 1828 4 ff353736
block 1828 5 ff620006
block 1828 6 ff050959
block 1828 7 ff175000
block 1829 * ff401515
block 1830 * ff7b0000
block 1831 0 ffa4a4a4
block 1831 1 ff73604e
block 1831 2 ff6d4f6d
block 1831 3 ff747997
block 1831 4 ff73734d
block 1831 5 ff73975d
block 1831 6 ff976b75
block 1831 7 ff3b3b3b
block 1831 8 ff5b5b5b
block 1831 9 ff3c5555
block 1831 10 ff5f4e73
block 1831 11 ff515173
block 1831 12 ff39312a
block 1831 13 ff3d553c
block 1831 14 ff624745
block 1831 15 ff212121
block 1833 * ff14121d
block 1834 * ff9c7f4e
block 1836 * ff515259
block 1837 * ff515259
block 1838 * ff6b928e
block 1839 * ffc4c3c5
block 1840 * 6f8f8729
block 1841 * ff717171
block 1842 * ffdee0e1
block 1843 * ff14121d
block 1844 0 ff96948e
block 1844 1 ff988a84
block 1844 2 ff817f79
block 1844 3 ff78766e
block 1845 * ff434755
block 1846 * ff48505c
block 1847 * ffdbdbdb
block 1848 0 ffc6d5d6
block 1848 1 ffc5d43d
block 1848 2 ff3bdef5
block 1848 3 ffddb89a
block 1848 4 ffc5cac5
block 1848 5 3b01a3e4
block 1848 6 ff12111a
block 1848 7 ff5f4832
block 1849 * ff14121d
block 1850 * ff646864
block 1851 * ffb7b5b5
block 1852 * ff615540
block 1853 * ffcdcbca
block 1854 * ff374349
block 1855 * ff9c7f4e
block 1857 * fe56543f
block 1858 * ffcdcdcc
block 1859 * ffbebebe
block 1923 * ff000000
block 1924 * ff000000
block 1926 * ff000000
block 1962 * ff000000
block 2164 * ff000000
block 2177 * ff000000
block 2200 * ff000000
block 2204 * ff000000
block 3257 * ff000000
block 3258 * ff000000
block 3259 * ff000000
block 3272 * ff000000
block 3278 * ff000000
